,TESTID,WellID,DepthMD,DepthTVDSS,Temp,GR,Resist_deep,Resist_medium,Resist_short,Density ,Neutron,FluidType,Subblock,Thickness,Reservior,RFT
1344,1911,79,3148.5,2599.538793,112.06,75.3177,16.453,2.5185,16.0664,0.151229,0.661794,W,F,9999.0,c2,OTHER
1345,1914,79,3175.0,2622.011421,112.48,79.7963,15.123,2.4975,15.0047,0.157138,0.775362,O,F,0.42,c2,OTHER
1346,1916,79,3217.2,2657.741873,113.78,82.0596,33.7856,2.4121,33.0997,0.16445,0.598704,O,F,0.59,c2,NORMAL
1347,1920,79,3293.0,2721.9223039999997,116.29,84.6064,46.9256,2.3321,45.4699,0.17788900000000002,0.40342100000000003,O,F,0.93,c2,NORMAL
1348,1923,79,3450.5,2855.223745,119.8,81.7543,33.150999999999996,2.4041,32.8362,0.150653,0.531729,O,F,1.61,c2,NORMAL
1349,1924,79,3466.5,2868.7626210000003,119.4,84.0332,43.0681,2.4253,43.0583,0.112767,0.459607,O,F,1.27,c2,NORMAL
1350,1926,79,3517.4,2911.8450550000002,122.0,75.7638,14.8181,2.5172,14.4248,0.13655599999999998,0.5247,O,F,9999.0,c2,OTHER
1351,1928,79,3554.2,2942.989655,122.77,82.0527,21.983,2.5039,21.9389,0.127363,0.6052109999999999,O,F,9999.0,c2,OTHER
1352,1931,80,1993.8,1850.583854,89.24,63.6167,7.1898,7.6216,8.6698,2.4504,0.180001,W,E,9999.0,b2,OTHER
1353,1933,80,2241.1,2033.758429,94.96,50.5229,1.7994,1.9573,2.3499,2.213,0.23157800000000003,W,E,6.36,b3,NORMAL
1354,1936,80,2602.4,2301.185094,104.4,74.4564,17.8194,18.1183,18.8423,2.5386,0.180519,W,E,9999.0,f,OTHER
1355,1937,80,2710.1,2380.947743,107.12,54.0728,12.3159,12.3896,12.6723,2.4332,0.169194,W,E,0.89,c1,OTHER
1356,1938,80,2716.6,2385.7609469999998,107.88,50.9104,17.687,18.0475,19.0537,2.4469,0.174677,W,E,0.74,c1,OTHER
1357,1939,80,2828.3,2468.454005,109.72,40.9923,9.8533,10.2567,11.5215,2.3106,0.20105,W,E,1.92,c2,NORMAL
1358,1942,80,2865.3,2495.7869570000003,105.88,50.0453,36.1773,35.4085,35.2508,2.5849,0.06955900000000001,W,E,9999.0,c2,OTHER
1359,1943,80,2930.1,2543.630512,112.23,72.1332,18.4984,18.66,19.3652,2.4943,0.12728399999999998,W,E,9999.0,c2,OTHER
1360,1944,80,2935.7,2547.765599,112.89,65.9288,20.331,20.3744,20.7684,2.5648,0.14540699999999998,W,E,9999.0,c2,OTHER
1361,1945,80,2987.8,2586.24668,114.24,50.2462,25.840999999999998,26.1656,27.4425,2.4157,0.204173,O,E,1.18,c2,OTHER
1362,1946,80,3055.0,2635.8630550000003,115.96,73.5949,13.0738,13.2361,13.8413,2.536,0.205634,O,E,9999.0,c2,OTHER
1363,1947,80,3060.2,2639.702749,116.29,80.2261,9.2338,9.2343,9.5268,2.5843,0.15718,O,E,9999.0,c2,OTHER
1364,1948,80,3112.4,2678.288223,117.36,52.1757,20.1744,20.0199,20.4385,2.443,0.141526,O,E,9999.0,c2,OTHER
1365,1951,80,3145.6,2702.8667179999998,117.85,88.2419,19.7295,19.8083,20.0378,2.5542,0.17030499999999998,O?,E,9999.0,c2,OTHER
1366,1954,80,3204.0,2746.096074,119.59,44.5736,10.4913,11.0007,12.7077,2.3671,0.14668299999999998,W,E,7.33,c3,NORMAL
1367,1956,80,3218.5,2756.8258739999997,119.66,48.1091,25.4567,25.0778,25.1551,2.4965,0.129186,W,E,9999.0,c3,OTHER
1368,1957,80,3230.6,2765.783599,120.02,59.9564,21.6111,21.3518,21.6614,2.4859,0.13877,O?,E,0.81,c3,OTHER
1369,1958,80,3238.0,2771.263751,120.12,38.7793,57.176,60.0203,66.4603,2.335,0.145405,O,E,2.59,c3,NORMAL
1370,1959,80,3284.1,2805.396176,122.23,46.8084,24.405,25.2409,27.3847,2.4274,0.15558,O,E,1.33,c3,OTHER
1371,1962,80,3370.0,2869.0042989999997,123.6,27.479,52.7504,46.3324,42.1073,2.6069999999999998,0.08247,W,E,9999.0,c3,OTHER
1372,1964,80,3383.2,2878.775078,123.45,45.2945,25.7647,26.3905,28.0376,2.487,0.11667000000000001,O,E,9999.0,c3,OTHER
1373,1965,80,3384.8,2879.959415,122.56,48.349,26.8523,27.9038,30.2331,2.3561,0.143291,O,E,2.15,c3,NORMAL
1374,1966,81,2486.1,1826.499596,90.21,90.0777,7.1118,2.3001,6.8655,0.2047,0.45541499999999996,W,L,1.19,b1,OTHER
1375,1967,81,2487.0,1827.0945219999999,90.03,94.56299999999999,6.1899,2.2629,6.0136,0.215113,0.57609,W,L,1.19,b1,NORMAL
1376,1968,81,2972.5,2149.694438,98.71,76.095,9.0433,2.5112,8.8385,0.13181199999999998,0.6432770000000001,O,L,9999.0,b2,OTHER
1377,1970,81,3277.0,2354.737107,102.3,79.24600000000001,15.4877,2.4057,15.540999999999999,0.168725,0.46079499999999995,O,L,4.61,b3,NORMAL
1378,1971,81,3280.0,2356.695987,102.33,81.9733,15.3627,2.3931,15.385,0.192646,0.43711700000000003,O,L,4.61,b3,NORMAL
1379,1972,81,3291.5,2364.121002,102.36,83.5395,13.9253,2.3165,13.7528,0.197054,0.344217,O,L,4.71,b3,NORMAL
1380,1973,81,3294.0,2365.733988,102.37,81.0047,12.509,2.3539,12.4254,0.18751900000000002,0.45317799999999997,O,L,4.71,b3,NORMAL
1381,1975,81,3298.2,2368.443804,102.64,81.8673,7.5751,2.4015,7.4667,0.15298,0.51202,O,L,1.81,b3,NORMAL
1382,1976,81,3299.0,2368.959959,100.75,82.7659,9.1734,2.3452,9.1041,0.197347,0.48595200000000005,O,L,1.81,b3,NORMAL
1383,1978,81,3311.0,2376.70228,101.8,83.5618,3.2618,2.3308,3.0859,0.170673,0.44796199999999997,W,L,5.92,b3,NORMAL
1384,1979,81,3313.0,2377.992647,102.1,85.0186,2.9498,2.3387,2.8333,0.196654,0.434597,W,L,5.92,b3,NORMAL
1385,1981,81,3340.0,2395.398429,104.41,90.4366,1.8193,2.2703,1.7319,0.211732,0.43327899999999997,W,L,13.16,b3,NORMAL
1386,1983,81,3393.0,2428.210607,104.67,72.2489,4.6484,2.4546,4.391,0.140044,0.345624,W,L,10.36,b3,NORMAL
1387,1984,81,3395.0,2429.4192199999998,104.87,76.5079,5.1661,2.426,4.9028,0.133221,0.3234,W,L,10.36,b3,NORMAL
1388,1985,81,3395.3,2429.600512,104.48,76.058,4.8192,2.4229,4.5657,0.12486300000000002,0.284746,W,L,10.36,b3,NORMAL
1389,1986,81,3469.0,2475.427653,105.24,80.0875,3.6679,2.3367,3.4764,0.172155,0.437783,W,L,3.27,b3,NORMAL
1390,1987,81,3480.5,2483.084891,104.85,81.3723,4.4975,2.3511,4.213,0.18690199999999998,0.500042,W,L,1.77,b4,NORMAL
